Name,lat,long,depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume
tkpzfe,-12.820649,45.474853,3.053711,39.8262,14.3426,17.6312,-50.8289,87.7131,272.284,60.91771
tkpzkt,-12.838297,45.462585,15.326172,28.9925,9.34724,12.2307,-48.2372,93.521,271.588,99.92649
tkqcsd,-12.900449,45.439439,39.986328,32.9366,6.73999,8.04707,12.2324,163.779,191.486,226.911
tkqexm,-12.679494,45.206637,43.443359,22.0604,4.65738,12.8382,-3.51155,140.425,286.752,230.8668
tkqftz,-12.813173,45.255975,37.508789,9.92885,2.40998,2.75214,-16.8827,152.301,260.227,44.92939
tkqhpl,-12.738997,45.266948,42.521484,19.3348,5.42296,8.16491,-17.2058,118.457,238.109,193.916
tkqvrs,-12.840134,45.304878,37.508789,7.1276,2.30053,3.16016,-3.30535,156.702,274.225,55.76536
tkqxna,-12.826062,45.335152,34.858398,7.91547,2.27146,2.74187,-24.8714,166.17,267.296,67.49531
tkrecm,-12.706538,45.288616,43.097656,21.777,5.07078,7.591,-33.6015,108.47,247.949,148.7493
tkribf,-12.798122,45.541126,22.182617,9.73435,3.17694,4.30127,-70.0151,107.776,219.066,77.84398
tkrksu,-12.872009,45.341539,34.916016,6.66393,2.37001,3.68928,-50.9992,72.3326,274.246,26.70127
tkrlak,-12.838159,45.379053,34.224609,7.38135,3.50679,6.74077,16.9821,327.728,52.8112,181.8473
tkrlxv,-12.829759,45.425154,18.091797,17.1886,4.1319,6.75056,-55.4119,92.6734,266.033,42.25022
tkrugm,-12.85155,45.359584,36.932617,14.4883,2.82752,11.6194,-24.5498,151.314,316.989,72.21599
tkruvo,-12.844502,45.369679,30.94043,6.02389,2.15062,3.09793,-5.99001,159.761,273.863,45.97869
tkrzsh,-12.796459,45.375532,22.52832,19.1242,3.16957,8.93957,-42.3923,91.1759,92.2865,69.6485
tksbey,-12.789749,45.212112,25.236328,46.1392,14.8109,22.4444,-16.2358,86.099,200.751,64.20358
tkshku,-12.874995,45.430839,4.955078,41.3567,7.09931,17.9515,-29.7167,112.831,214.744,210.2049
tkspxe,-12.819022,45.063707,15.441406,31.9576,15.5617,19.4248,7.38916,100.169,268.465,315.5556
tksqld,-12.800511,45.281925,25.754883,7.8783,2.18167,3.31753,-27.3006,105.818,162.222,20.38624
tksrbr,-12.855734,45.33077,29.90332,4.22512,2.32045,2.56561,-11.299,171.905,259.619,29.03787
tkssxq,-12.80751,45.251668,30.364258,5.40207,1.77128,2.07707,-12.7912,156.885,354.957,24.05426
tkswzv,-12.81768,45.387012,32.553711,5.53315,2.36263,4.42119,-41.3505,135.314,102.999,57.58005
tksywk,-12.905771,45.266559,33.533203,29.2681,4.84586,11.9594,-49.7667,106.537,87.953,68.68231
tktaid,-12.775913,45.347494,33.763672,12.51,4.38667,6.99292,-33.9493,142.673,312.507,93.10176
tkteqt,-12.848779,45.389835,11.811523,23.9912,6.94639,12.137,-48.4105,93.3307,91.5516,57.26901
tktjhe,-12.841925,45.316756,23.479004,2.37778,1.22301,1.7816,-41.9906,162.855,261.728,8.554566
tktsyp,-12.809079,45.323666,38.776367,16.4693,2.67508,9.61199,-34.9856,154.348,296.146,56.86539
tktyas,-12.949417,45.195855,44.480469,38.7904,11.107,14.984,-23.4046,68.5383,149.41,1302.151
tkuefw,-12.86708,45.350911,30.133789,6.90457,2.1785,2.77231,-16.1298,156.181,266.142,56.80863
tkujms,-12.790655,45.299226,27.25293,6.6372,2.22547,4.68564,-45.3258,136.216,269.279,46.42942
tkukyw,-12.862876,45.369644,28.750977,5.96309,3.06936,5.34081,63.9027,126.552,1.27703,42.73921
tkupfr,-12.858597,45.349488,31.516602,4.80715,2.7485,3.83979,-27.4337,72.4185,61.2667,36.44097
tkurkm,-12.803369,45.296318,39.352539,17.1835,3.9483,10.038,-34.0961,91.8753,150.847,75.67461
tkuuxb,-12.854225,45.021828,10.716797,13.1994,3.66249,6.37589,40.5721,75.149,276.975,13.31311
tkuvux,-12.7074,45.365624,1.901367,38.5953,11.7859,18.8679,-43.0242,75.7655,236.557,30.564
tkuybo,-12.837727,45.568441,15.038086,21.8574,5.48025,7.75496,-78.7775,101.86,256.902,45.87397
tkuyiv,-12.871369,45.37683,24.717773,12.0521,3.7254,8.2099,5.46926,176.194,292.853,19.55879
tkvfie,-12.843081,45.365361,33.475586,6.11536,2.35907,3.16166,-3.20681,166.193,285.953,44.69756
tkvjyy,-12.80497,45.392796,25.985352,14.9694,4.46793,6.42189,-32.0671,81.6078,221.162,55.98497
tkvmcu,-12.864231,45.339394,28.981445,6.84861,2.38064,2.45334,-16.6987,160.54,267.257,42.64485
tkvnpf,-12.74739,45.229497,38.373047,19.7261,4.11134,5.57087,-32.4461,102.166,229.78,154.5235
tkvuym,-12.981728,45.122278,37.451172,28.85,5.24486,21.3283,-23.9269,99.5357,273.709,104.4542
tkvxdm,-12.836818,45.420821,15.902344,24.7527,7.69619,10.7982,-47.0236,92.222,270.583,78.16231
tkvzhc,-12.749701,45.315153,32.553711,12.1309,2.69079,7.93001,-50.551,118.615,261.716,67.46679
tkwbrk,-12.901,45.350843,33.360352,9.50701,3.36116,4.19608,-7.26907,169.338,219.604,53.97055
tkwcbl,-12.828945,45.363949,37.624023,5.94262,2.2283,3.476,-6.37484,169.865,286.323,47.31335
tkwcsb,-12.835953,45.333691,34.743164,5.43656,2.11819,2.75137,-28.7127,164.067,135.317,28.47697
tkwdhk,-12.802055,45.345281,26.676758,3.7818,1.61604,2.12332,-17.0723,146.168,227.677,21.14343
tkweai,-12.85966,45.593622,17.285156,22.7148,7.21097,11.4952,-70.1902,109.264,264.505,200.4371
tkwkge,-12.796424,45.356812,31.055664,5.27638,2.19741,4.26023,-54.8834,118.953,255.39,31.59531
tkwluy,-12.811952,45.346701,26.446289,2.38248,1.50774,2.03811,2.13896,144.816,14.3056,11.46027
tkwqwd,-12.879789,45.345124,27.944336,6.27965,2.33783,2.66372,8.54034,177.649,334.451,30.0589
tkwslp,-12.753962,45.325222,33.360352,7.91905,2.21284,5.11713,-33.3314,138.285,308.977,42.34753
tkwsyy,-12.789166,45.264671,39.467773,9.52067,2.43686,3.06849,-9.27314,151.175,266.876,85.56377
tkwtpf,-12.808765,45.343467,25.783691,2.44777,1.33667,1.80538,-29.4817,148.998,236.14,9.741027
tkwzcc,-12.829915,45.534606,39.294922,7.60367,3.7409,5.57167,-51.1038,138.89,64.511,199.3627
tkxarc,-12.708621,45.272057,41.081055,8.84904,2.25039,2.8049,-8.88846,122.144,283.219,52.83007
tkxcie,-12.830795,45.236491,9.449219,29.859,11.4345,19.9979,6.12225,146.424,199.618,300.6903
tkxdfw,-12.532254,45.112078,29.845703,28.0693,6.39902,12.5786,25.2041,130.412,286.005,288.0154
tkxsfn,-12.797856,45.366889,32.438477,4.44691,2.12411,2.35172,-17.4143,150.773,297.264,35.24472
tkxvoy,-12.793606,45.361138,32.553711,3.98113,2.02808,3.19357,-31.8085,144.201,136.659,32.41326
tkxxhb,-12.844502,45.369679,32.553711,3.66932,2.25837,2.74464,-7.56095,136.809,332.599,36.41286
tkxyvc,-12.834551,45.339455,36.932617,6.53319,1.97577,2.92381,-14.4495,131.02,218.19,63.74415
tkxzvq,-12.789363,45.359706,37.393555,3.72603,2.30547,2.87296,-17.666,3.98017,66.9845,38.5133
tkyntl,-12.755134,45.21724,37.969727,8.99292,2.33879,2.76051,-10.4445,133.0,213.258,46.62802
tkyore,-12.722244,45.367755,50.126953,29.7223,4.7725,12.4754,-16.0058,140.361,271.526,338.5799
tkyvpc,-12.925658,45.312615,38.603516,7.90973,3.36202,4.34183,17.025,49.6858,89.6532,104.2303
tkzdxd,-12.803485,45.353918,28.405273,17.1288,1.91785,4.32714,-27.019,85.7752,183.119,30.53142
tkzevi,-12.862647,45.258738,39.237305,5.0188,2.56305,2.75396,13.1239,153.338,250.703,28.3733
tlcdlm,-12.790703,45.322265,32.553711,6.83161,2.12855,2.80991,-16.1011,151.807,262.135,74.63692
tlckqu,-12.841565,45.313516,28.05957,3.08891,1.48389,2.67725,6.24872,139.552,177.576,13.20322
tldfbg,-12.826681,45.292666,42.060547,11.036,3.27734,4.75985,-21.1304,94.6742,152.075,105.3314
tldvnw,-12.830835,45.253772,23.738281,87.99,26.1061,57.9688,-6.21829,106.688,267.258,2436.662
tlebdv,-12.970684,45.223178,6.337891,26.5348,10.7676,23.2074,-7.48745,83.2145,33.9131,80.07245
tlenst,-12.779263,45.260375,38.200195,7.0237,2.24888,2.50299,-11.8926,133.842,153.023,52.19479
tleqfb,-12.66099,45.156313,58.769531,65.786,23.4667,34.1037,-13.3906,90.1303,244.259,2008.226
tlfnlk,-12.857997,45.407822,35.146484,10.5159,3.73101,6.07591,-70.7949,98.8638,102.291,119.2044
tlfxvg,-12.824604,45.040648,9.910156,89.5481,26.3889,48.9431,0.813392,81.7569,99.2999,1320.286
tlghoq,-12.794977,45.339535,35.088867,7.11214,2.41429,2.7444,-19.2938,153.445,293.775,41.4793
tlgmwu,-12.767142,45.21505,17.169922,58.0306,16.1895,23.1406,4.06562,73.9208,29.6197,61.40286
tlgrzs,-12.896801,45.37246,35.780273,11.1541,2.59331,3.88209,-15.8127,158.387,277.567,60.04753
tlhazo,-12.76875,45.299994,36.644531,68.8171,23.1515,35.2619,3.93912,169.281,289.1,335.2598
tlherw,-12.830545,45.13856,45.863281,83.5147,22.2076,37.5641,-3.18521,113.039,281.708,2476.091
tlhmpz,-12.62949,45.279435,24.256836,22.7018,4.41138,17.8326,21.6894,167.634,328.972,33.78076
tlhtfm,-12.8382,45.402096,35.146484,5.0245,3.0465,4.45669,-72.0947,59.7876,73.3032,103.7047
tlhxrt,-12.76245,45.329524,10.889648,26.4335,5.22751,16.7251,6.32955,31.2475,157.63,65.4918
tlhyfb,-12.720547,45.233882,51.164062,77.0871,25.5708,43.6914,-6.16574,72.3339,78.5297,5109.551
tligjm,-12.821324,45.45397,32.611328,12.2192,3.46024,6.33441,-34.5668,147.585,157.083,92.52344
tlihjw,-12.850137,45.359587,36.586914,15.0789,2.34599,4.01141,-15.3189,122.033,336.088,46.05111
tliqkd,-12.738964,45.252552,27.080078,16.5298,2.66735,4.55467,-25.4146,146.428,199.722,55.17052
tljche,-12.710937,45.367777,54.044922,19.5439,3.69385,5.06514,-26.4356,134.065,300.453,149.8403
tljoqe,-12.840257,45.366807,6.97168,37.5115,12.8016,23.0805,-14.4396,133.632,171.985,28.79107
tlkhyd,-12.863635,45.39917,5.646484,38.4437,7.14265,17.9471,-26.9423,113.509,213.179,140.5374
tllpdn,-12.78989,45.272589,39.986328,19.8404,3.19972,6.0586,-32.4108,133.792,120.751,89.57725
tllxcy,-12.908727,45.327058,24.544922,24.4783,6.91693,12.753,-36.5459,126.925,161.272,96.18604
tllyay,-12.730511,45.264089,34.916016,22.3741,4.61075,9.96503,-30.2273,122.304,204.608,172.5513
tlmybr,-12.917357,45.407717,13.943359,11.1548,2.94902,5.69519,-31.5253,100.244,202.13,31.22306
tlnmdl,-12.83243,45.338739,34.916016,14.6365,2.91112,6.60569,-34.6626,77.7719,198.39,78.01701
tloxwx,-12.848066,45.386236,16.824219,30.7704,4.32849,11.3062,-34.8351,115.843,185.612,137.8068
tlqmpg,-12.813914,45.271094,35.261719,16.992,6.01826,9.54887,-0.243733,97.9915,161.191,147.411
tlrhqg,-12.959845,45.462396,22.931641,29.7071,6.42287,10.5852,-54.8045,130.535,236.174,129.4
tlrwhl,-12.714154,45.220223,34.858398,7.58678,2.48544,2.836,-9.67014,130.31,144.914,42.68347
tlurbp,-12.707746,45.200806,23.623047,67.7468,10.0677,19.0002,9.80537,104.625,356.383,100.8761
tluwri,-12.891182,45.391197,31.170898,5.21655,2.50896,3.34636,3.56147,32.0052,67.9048,61.42107
tlvcvx,-12.961112,45.374498,28.347656,32.7242,5.67363,17.6882,-0.125417,167.08,195.338,1250.166
tlvisx,-12.770166,45.301431,38.603516,22.5445,3.13481,7.19407,-48.4713,134.559,104.935,277.9751
tlvsdk,-12.866932,45.278893,25.178711,11.4118,5.85807,7.59136,37.5469,31.081,91.8466,11.29667
tlvyhn,-12.815368,45.289811,39.986328,67.8773,16.7779,19.2099,-0.985044,123.669,321.236,417.8307
tlwakb,-12.920966,45.126777,44.941406,31.6456,6.61396,12.4695,-17.7193,83.2689,193.535,666.0453
tlxfyt,-12.851441,45.304853,23.219727,14.9637,4.77631,11.5216,-2.84852,105.45,205.56,45.79234
tlxlmn,-12.869294,45.40204,6.337891,22.4113,4.75643,13.8191,-28.0484,123.659,191.768,98.76679
tlyjnz,-12.837434,45.076611,13.712891,49.9656,22.8552,29.054,-13.1876,95.3662,259.334,173.2062
tlylym,-12.910552,45.605094,12.675781,61.4628,28.5481,38.6221,-6.72831,141.279,274.46,1653.763
tlyxjg,-12.835453,45.451068,39.064453,10.8417,2.84015,3.62983,-18.3865,127.912,244.33,117.1706
tlzgwh,-12.887458,45.293971,6.222656,95.7842,31.7708,61.6203,-2.01905,111.751,266.134,991.7435
tmbcii,-12.840751,45.26383,36.298828,28.5877,9.36593,14.5175,5.67349,138.406,332.187,233.854
tmbhlc,-12.730451,45.238176,32.611328,19.0545,3.2581,7.83519,-21.7181,142.449,189.764,117.9841
tmbnus,-12.790553,45.253149,22.413086,9.98912,2.27848,3.74051,7.05709,142.966,180.4,12.32452
tmbscx,-12.763008,45.259693,35.722656,52.8765,22.8772,35.479,-9.14841,77.9154,74.5738,2927.271
tmbujm,-12.814059,45.340217,46.324219,14.9953,5.49042,12.1603,21.5801,99.6253,11.2372,136.5898
tmbuwk,-12.784903,45.254602,32.668945,10.4889,2.56798,4.78706,-15.4917,125.002,262.161,53.49365
tmccpv,-12.72822,45.192835,40.043945,13.3293,2.4403,4.23477,-13.1005,129.28,320.199,50.32291
tmcfdk,-12.831903,45.440272,18.956055,4.8354,1.81159,2.65609,-78.1595,141.258,159.746,24.20361
tmcmik,-12.814775,45.345255,27.944336,5.47518,1.74013,2.59756,-15.2378,164.864,194.847,29.99252
tmcoye,-12.847251,45.329347,39.006836,3.75701,2.6996,3.43364,27.9555,316.919,248.658,59.35276
tmdzbs,-12.761169,45.400075,6.049805,30.3694,8.86074,14.1374,-60.4744,46.8177,252.633,33.92584
tmecyc,-12.772865,45.243832,38.833984,31.168,7.37876,10.4275,-3.21273,103.643,284.814,124.4852
tmeoid,-12.761503,45.220823,26.849609,11.4975,3.40365,5.60885,-40.3044,146.861,263.415,52.1995
tmepqo,-12.793608,45.362577,29.90332,4.85499,2.79978,3.9903,22.1698,106.484,347.994,64.56278
tmevnt,-12.769546,45.343907,31.516602,5.04012,1.96426,2.14076,-16.4642,143.026,265.664,30.1182
tmfxeg,-12.80297,45.466959,23.738281,97.564,19.8766,25.5957,-1.7368,76.5278,182.215,755.0236
tmfyyb,-12.806695,45.206309,15.556641,47.9771,24.1685,28.8311,-2.38994,83.791,82.5969,246.8759
tmgofk,-12.823909,45.318595,37.451172,24.4981,4.31017,7.39104,-22.0418,147.974,188.419,202.4829
tmgqem,-12.860823,45.407817,6.337891,30.65,11.1496,13.4153,-34.8047,113.561,188.505,185.7074
tmgzzb,-12.883381,45.376087,35.146484,10.6288,2.48496,3.59276,-17.6469,154.185,277.782,97.15459
tmhdzw,-12.871123,45.257277,28.405273,16.0706,4.28428,4.37027,-16.4819,138.803,188.584,20.40662
tmhjsc,-12.755384,45.329538,33.360352,4.57671,1.92062,2.02542,-16.7743,148.15,254.427,21.42013
tmhmnu,-12.821315,45.44821,15.556641,33.2493,10.3915,15.5069,-41.9267,88.3257,89.0638,131.456
tmhshu,-12.772817,45.223674,43.212891,15.8298,5.75465,7.3058,-13.361,123.772,255.928,131.1346
tmhvkx,-12.854374,45.358138,31.74707,6.26873,1.99596,3.41364,-31.7367,119.026,203.342,37.76283
tmhvvi,-12.746651,45.215822,37.047852,12.7178,2.6404,3.93627,-7.49535,124.757,154.377,64.33734
tmhypc,-12.807559,45.273268,28.290039,7.48863,2.10593,2.67502,-24.9518,138.542,134.272,32.17814
tmichk,-12.7817,45.422356,29.154297,22.0431,4.756,8.80854,-37.912,107.408,217.911,213.311
tmiewu,-12.89673,45.335006,33.821289,10.4546,2.21929,3.07304,-16.3325,156.632,274.203,51.99111
tmijgl,-12.767471,45.367668,35.146484,4.77864,2.36062,2.96608,-32.1376,147.156,293.286,42.50027
tmirun,-12.760826,45.233063,36.586914,10.4551,2.06596,2.85362,-21.086,129.363,143.561,24.71642
tmjaiz,-12.823264,45.349559,32.899414,4.54184,2.42635,2.68085,-13.8498,147.832,274.681,46.82906
tmjatw,-12.829684,45.381949,35.607422,7.34275,2.36052,3.44777,-8.12081,153.55,281.978,101.8149
tmjknp,-12.883969,45.314866,39.928711,8.38012,3.31613,5.38072,-31.7011,78.5542,112.509,47.11903
tmjogr,-12.868581,45.398441,42.80957,5.38883,2.9004,4.07043,-19.7667,76.8174,242.438,63.70586
tmjsyn,-12.750996,45.260442,36.586914,15.0135,3.18414,7.48842,-10.8153,120.6,268.315,68.66256
tmjugh,-12.769491,45.316551,34.051758,6.71948,3.05701,4.9499,-59.8115,95.6801,212.97,42.9737
tmjyaw,-12.806399,45.401433,18.264648,14.5548,2.56953,7.47258,-55.3792,112.508,249.551,23.93283
tmkjjg,-12.841012,45.39345,35.837891,7.93183,2.5235,3.66209,-7.55847,167.337,302.488,89.92898
tmkjxc,-13.074402,45.51844,30.191406,27.3591,16.6893,24.5984,33.4123,326.043,75.6439,841.8786
tmkrev,-12.81769,45.392772,27.944336,3.97105,1.88626,2.18316,-20.7967,150.071,251.007,30.23363
tmkrym,-12.857306,45.417185,32.092773,3.93633,2.76647,3.56386,-13.5187,143.216,264.794,40.24064
tmkvst,-12.841704,45.385527,23.56543,6.70061,3.18153,5.15663,-28.6485,92.7233,79.9793,26.92467
tmkwgu,-12.866165,45.252248,13.712891,81.3252,25.6422,27.4864,2.23593,134.877,237.148,144.4028
tmleim,-12.783496,45.257485,38.661133,3.26381,1.93797,2.18571,14.2597,136.254,316.707,22.98601
tmlgoe,-12.880522,45.358807,33.994141,9.97367,2.168,3.18659,-16.3466,155.786,277.582,78.79785
tmloyq,-12.843056,45.352399,34.858398,11.3927,2.89621,7.38515,-8.30497,48.9048,94.7262,44.17362
tmmito,-12.551885,45.34147,0.979492,32.2728,2.53745,19.7042,-28.8386,17.8167,146.307,17.69136
tmmnlc,-12.763719,45.261851,35.665039,9.81786,2.06016,2.9074,-24.0171,131.522,142.246,24.71158
tmmskp,-12.607585,45.280204,39.179688,83.0873,17.3592,23.9582,-3.86946,63.2052,21.1016,1675.941
tmnety,-12.818433,45.413652,43.904297,7.64361,2.42054,3.89036,-14.3958,145.24,283.686,118.8342
tmnflc,-12.852318,45.393429,33.072266,9.60578,4.76535,6.96574,-15.5725,358.709,64.5675,130.6384
tmnfzb,-12.840027,45.001712,36.529297,22.6231,6.35165,8.39543,-1.29156,79.5483,132.713,172.9571
tmnnhu,-12.832604,45.43667,17.169922,19.0127,4.97651,11.9595,-55.5702,123.053,252.785,193.1372
tmnxdz,-12.75315,45.275553,39.294922,15.7292,4.01981,6.6074,-43.5931,123.592,93.2989,144.902
tmnybc,-12.889029,45.373195,33.072266,6.97878,2.28617,4.00837,-17.4039,165.458,273.836,34.9677
tmodde,-12.860823,45.407817,34.455078,20.6593,4.26703,6.69586,22.2568,40.4863,129.689,216.4481
tmoemq,-12.908811,45.370276,37.912109,12.2351,2.51281,4.12757,-15.8695,156.135,272.811,91.09322
tmonzs,-12.785769,45.328755,41.714844,12.6425,2.73441,3.78852,-15.1103,150.74,275.135,121.3477
tmopdz,-12.829901,45.523084,41.830078,11.8797,3.29563,6.42912,-38.9641,139.467,281.897,235.073
tmoxpz,-12.804904,45.356795,35.665039,10.975,2.30155,3.26267,-19.0445,127.064,276.001,48.57076
tmprjb,-12.77791,45.287735,28.635742,10.5384,2.69007,3.27399,-26.8465,98.4609,240.198,62.60518
tmpthf,-12.814156,45.392059,21.433594,16.8612,6.3062,7.12018,-24.8241,90.2779,142.507,46.20893
tmpvdu,-12.672473,45.225365,27.886719,30.9069,12.1696,23.823,-28.2943,43.8034,100.538,657.9663
tmpwlc,-12.838867,45.379772,35.780273,15.4513,5.74913,8.53528,15.064,131.693,320.477,57.52952
tmpymq,-12.848687,45.340866,36.010742,6.14585,2.15252,2.3401,-31.7725,144.427,191.464,35.98098
tmqayd,-12.818961,45.317885,25.293945,3.18505,1.34201,1.89296,-27.5706,148.344,225.048,13.01037
tmqbpl,-12.731248,45.277763,25.524414,15.8339,3.64252,4.99678,-10.504,168.822,310.5,21.79035
tmqdmr,-12.777904,45.284856,35.665039,13.0719,2.82042,3.41758,-15.0824,134.056,269.268,40.51787
tmqfsl,-12.807186,45.451113,23.623047,24.6954,5.3162,10.6567,-35.5945,98.9689,275.799,169.3466
tmqidf,-12.886712,45.275967,34.166992,15.2451,2.05015,4.20489,-7.5095,146.618,264.574,29.32549
tmqkhz,-12.775873,45.327336,34.224609,10.2354,2.56898,4.13171,-21.593,151.282,323.654,101.0211
tmqodk,-12.854258,45.300526,38.200195,7.87807,2.26367,3.12914,-5.47329,155.474,272.102,62.94872
tmqrnx,-12.850174,45.37975,25.639648,3.90975,1.91895,2.19909,-25.3839,167.774,261.383,30.00893
tmqxfw,-12.928478,45.309728,39.986328,21.5637,5.61478,13.238,-7.89746,149.492,281.47,146.956
tmroyl,-12.809243,45.411508,40.043945,5.04805,2.30539,3.88241,-18.5484,173.195,287.23,71.93962
tmruud,-12.913709,45.345055,35.43457,4.62825,2.3257,2.85471,-23.8447,164.141,277.512,44.48727
tmrvul,-12.65925,45.316786,27.022461,14.1748,3.76294,5.95366,-10.6238,19.5512,101.337,17.58195
tmsafc,-12.773408,45.557714,37.451172,14.2638,5.98645,8.04896,-68.0876,40.3917,115.663,166.08
tmskya,-12.848696,45.345187,32.323242,6.78516,2.20653,3.14557,-11.5183,158.949,274.333,43.16046
tmsxjg,-12.733556,45.370612,38.142578,11.7741,4.54336,8.85535,-27.8175,118.484,274.489,180.6103
tmtdio,-12.838944,45.424418,25.40918,14.1229,3.32209,7.2548,-46.4323,103.449,269.148,24.92716
tmtkxo,-12.840875,45.321439,29.384766,12.304,3.79908,4.91968,-67.5584,149.331,185.461,30.79367
tmtuej,-12.846634,45.376156,37.220703,56.5818,19.0026,34.0582,2.06504,135.277,284.098,483.5994
tmuvnl,-12.738951,45.246793,39.986328,18.4083,3.5543,4.80997,-13.1816,124.78,177.296,99.99901
tmuxfz,-12.785073,45.333796,29.211914,7.7533,2.93406,4.0707,-9.24,149.261,319.17,32.97253
tmwbwh,-12.710492,45.16913,43.443359,27.4301,7.2813,11.753,-28.5008,108.136,143.226,128.6056
tmwibr,-12.896777,45.359495,33.245117,9.83589,2.2539,3.1524,-18.9598,155.786,274.465,89.82591
tmxnvc,-12.817672,45.382692,24.026367,14.2223,2.44238,5.46131,-54.0162,89.5742,242.12,62.07284
tmxwqz,-12.83888,45.386973,27.829102,5.9852,2.92417,4.14663,-30.5504,128.357,234.873,73.05297
tmypip,-12.79285,45.33594,27.771484,25.6476,8.09548,13.6638,6.07986,164.935,18.621,412.0781
tmzcei,-12.860819,45.404936,16.248047,25.9985,5.01958,10.2847,-43.7307,114.243,105.058,183.1291
tmzqih,-12.836661,45.33441,42.175781,66.8566,14.5594,19.7711,-6.45495,96.689,165.587,685.4809
tmzskv,-12.779345,45.297811,37.969727,12.8057,3.06967,4.92229,-27.0236,137.006,134.772,53.04409
tnahdr,-12.883407,45.390491,33.994141,9.013,3.01468,3.62954,-1.78802,27.0092,20.9897,122.0089
tnbavw,-12.796233,45.264655,19.071289,31.7929,5.34952,14.4445,10.6451,102.501,5.70403,67.43907
tnbbdu,-12.830325,45.346664,38.084961,5.27148,2.54667,2.68972,-36.0182,134.066,296.728,30.20513
tncawn,-12.876401,45.426515,29.730469,98.0283,18.4163,25.0181,-1.89555,107.244,161.415,821.1468
tndltg,-12.951511,45.577678,34.685547,29.647,8.23506,10.6012,-17.004,139.553,303.088,331.5968
tneihe,-12.813409,45.369739,27.598633,8.60983,2.26836,2.68487,-30.447,139.958,275.514,50.82637
tnekpa,-12.719879,45.250438,41.657227,3.18854,1.82108,2.76097,-74.5899,73.7362,232.587,23.96194
tnemxz,-12.813331,45.329418,19.532227,33.4145,8.08407,14.1355,-11.0109,130.245,231.475,15.71716
tnerjr,-12.736227,45.292868,42.751953,20.2559,5.01467,6.70521,-45.0209,134.829,90.0473,170.6826
tnfdfc,-12.83818,45.390575,33.072266,9.66833,3.04045,4.00075,-20.1604,136.868,184.171,191.5711
tngfxb,-13.017772,45.449335,35.261719,38.2759,21.1693,22.8218,-27.7589,152.516,280.673,564.446
tnggoq,-12.804234,45.376237,3.341797,46.2957,22.399,43.5045,21.1279,199.961,90.6257,310.7357
tngtww,-12.824953,45.161618,27.886719,35.6933,12.0054,17.0132,5.58982,85.642,23.9495,135.7174
tnhaly,-12.730484,45.252572,38.833984,7.80515,2.67005,3.51088,-3.17016,125.877,216.934,60.48232
tnhgrz,-12.912315,45.355143,31.74707,10.7172,2.24466,3.53777,-21.0438,158.752,269.539,43.27662
tnhnmk,-12.720949,45.116559,1.325195,37.1069,14.1436,18.1477,42.7989,122.863,267.393,22.5976
