Name,bias_lat,bias_long,bias_depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume,ref_lat,ref_long,ref_depth,majorAxisPlungeSin,majorAxisPlungeCos,majorAxisAzimuthSin,majorAxisAzimuthCos,majorAxisRotationSin,majorAxisRotationCos
tixech,-12.821851,45.349561,30.018555,20.9812,4.8732,9.68523,-10.0533,157.235,322.931,57.82352,-12.786614,45.402909,31.055664,-0.17456423014274014,0.9846457888777428,0.386952380031498,-0.9220996993752677,-0.6027763650413993,0.7979101789972839
tixmzo,-12.803331,45.279038,41.541992,11.3831,2.45301,2.91254,-18.7349,152.52,268.196,48.14693,-12.841959,45.333319,41.80127,-0.32118989571008505,0.9470148102821543,0.4614389599191915,-0.8871719598075082,-0.9995043650453306,-0.03148053772301998
tixvsq,-12.845772,45.297664,39.006836,10.6335,3.20069,6.94635,-5.20249,27.9392,100.134,44.92003,-12.752548,45.325225,37.739258,-0.09067585995187502,0.9958804589015631,0.46853434980379366,0.8834452801695962,0.9843989419300507,-0.1759509111286345
tixwit,-12.862723,45.293306,37.047852,4.02617,2.06292,2.39688,-11.3194,166.43,254.824,23.57789,-12.782156,45.290606,37.27832,-0.19627816312097926,0.9805482561719511,0.23463316330323963,-0.9720839874611222,-0.9651262353547099,-0.26178493048692686
tiyism,-12.750478,45.350424,35.376953,9.48775,2.56269,7.508,-38.8778,137.944,106.651,108.4704,-12.731843,45.400487,36.558105,-0.6276614700214069,0.778486402611225,0.6698566247849513,-0.7424904728221857,0.9580678985195638,-0.28654127421072684
tiyqlt,-12.877831,45.436596,4.033203,39.0566,10.4656,22.705,-31.0413,97.039,224.012,169.294,-12.758352,45.405839,30.94043,-0.5156558052287061,0.8567958277990939,0.9924629678822721,-0.12254491985517867,-0.6948090133978115,-0.719194295653935
tiywba,-12.844546,45.394163,8.469727,21.5008,4.24121,9.48529,-60.9717,117.859,254.618,54.61038,-12.775295,45.39573,27.713867,-0.8743801393282589,0.4852415604091376,0.884100247341791,-0.4672972850875381,-0.9641787835713183,-0.2652532248831916
tiyysj,-12.882456,45.268774,33.59082,12.1948,2.09489,3.92315,-7.16018,144.145,262.255,25.77677,-12.782181,45.302125,31.74707,-0.12464369344757344,0.9922015670637431,0.5857359707325492,-0.810501926333305,-0.9908776615775929,-0.13476446039858306
tiyzak,-12.736013,45.200733,45.056641,30.3195,6.21024,12.5165,-40.3968,114.773,94.0752,142.4726,-12.867175,45.402764,27.483398,-0.6480773677296094,0.7615745041928994,0.9079750398694051,-0.4190242558303185,0.9974716365658644,-0.0710657037298319
tizdsx,-12.782901,45.308603,39.640625,27.8525,9.05767,12.0688,-28.2727,107.681,250.245,529.6114,-12.832891,45.396705,30.854004,-0.4736686299008094,0.880703144679233,0.9527622500521427,-0.3037171297039044,-0.9411465228760422,-0.337998849818066
tizefl,-12.899595,45.355168,23.450195,10.411,2.61625,8.61014,12.6458,19.3776,64.5452,40.46188,-12.714071,45.343659,26.071777,0.2189232812201683,0.9757420750074248,0.33179235007102303,0.9433524455018643,0.9029246288466461,0.42979892347718396
tizhlq,-12.881133,45.31055,35.549805,7.69695,2.84407,3.32152,-4.20934,152.226,279.0,89.16042,-12.786077,45.306796,37.364746,-0.07340077212880684,0.9973025251401377,0.465985182220711,-0.8847925236747487,-0.9876883405951378,0.15643446504023067
tizomu,-12.78065,45.248853,40.735352,17.4426,6.4196,9.61638,-30.2256,120.729,263.179,72.26829,-12.79253,45.35286,33.38916,-0.5034060580953917,0.8640499642224743,0.8595937524762157,-0.5109780628401364,-0.9929220440908801,-0.11876790121235782
tizpek,-12.746148,45.305803,19.128906,52.9181,23.6259,33.423,-0.657447,88.6856,91.8807,771.025,-12.669275,45.669017,16.79541,-0.011474363004743445,0.9999341673298474,0.9997368757993149,0.022938595576562543,0.9994613275128867,-0.03281851316221017
tizrtr,-12.77659,45.332374,32.323242,19.1155,2.6501,3.13747,-22.1854,169.216,247.753,41.08348,-12.795087,45.398574,28.866211,-0.3776048459977708,0.9259668354098864,0.18710700093548993,-0.9823395391619573,-0.9255603287440892,-0.3786001556459447
tizsmk,-12.886208,45.376081,29.845703,8.53648,2.34677,3.07167,-24.058,155.722,272.47,77.68994,-12.830467,45.425873,31.055664,-0.4076612083335918,0.9131332538134814,0.41116437454213683,-0.9115612196157609,-0.9990709236912629,0.04309628098440338
tizurp,-12.707129,45.237514,22.758789,18.5432,5.30794,6.24148,27.1879,144.304,181.575,14.00134,-12.807486,45.417632,24.57373,0.45691008561299234,0.8895128856093811,0.5834845158087273,-0.8121242637746118,-0.027485473885873402,-0.9996222029973468
tizvtz,-12.817611,45.34957,36.932617,4.94324,3.21432,3.26314,-17.7545,27.5835,352.091,56.05875,-12.811023,45.419786,27.512207,-0.3049390990788425,0.9523718527198207,0.4630408076023756,0.8863369621622128,-0.13760013320350367,0.9904878612796716
tizxek,-12.928484,45.312609,35.607422,12.0852,2.45077,3.39787,-18.0066,157.196,260.179,72.64227,-12.867035,45.327865,40.850586,-0.3091265461705516,0.9510209137830071,0.38757994369669085,-0.9218360956504523,-0.9853454472571198,-0.17057065858366904
tjadda,-12.772156,45.243114,30.018555,14.8852,4.37921,5.23814,-36.415,101.249,154.148,65.33483,-12.794767,45.418374,21.635254,-0.5936295869685408,0.804738413073192,0.9807886852223061,-0.19507320405401704,0.4360480234110744,-0.899923397450747
tjagqu,-12.824713,45.368277,38.661133,13.7572,2.69975,3.53234,-4.7698,135.325,290.495,71.08295,-12.784144,45.404713,36.27002,-0.08315259087554157,0.9965368265301011,0.7030844910836209,-0.7111063200377885,-0.9367027470411142,0.35012563985750933
tjandp,-12.760956,45.290653,39.813477,14.0557,2.41581,3.84125,-13.6478,152.891,278.982,79.01596,-12.871454,45.425803,37.739258,-0.2359529065386341,0.9717644909626872,0.4556847359132356,-0.8901412368021632,-0.9877374371904776,0.15612416588211878
tjatxu,-12.896659,45.300433,36.125977,9.96439,2.15011,3.01729,-13.0483,155.827,269.369,59.88828,-12.826399,45.32687,39.554199,-0.22577236246346702,0.9741800861994998,0.40949316186405377,-0.9123131865683954,-0.9999393572246944,-0.01101280495899776
tjbnfy,-12.960808,45.230408,51.394531,41.4185,15.64,24.924,1.34196,167.211,341.59,638.8899,-12.778212,45.450439,43.961914,0.0234194790800861,0.9997257263868012,0.22136127830137692,-0.9751918705920288,-0.3158146422446164,0.9488209060428132
tjbupq,-12.812027,45.387023,25.293945,11.2009,2.95005,3.81936,-45.2682,93.5982,269.65,39.06794,-12.786113,45.324075,36.788574,-0.710408970013771,0.7037890986112053,0.9980287005581134,-0.06275916556395164,-0.9999813422410571,-0.006108614390679053
tjbvdy,-12.787474,45.502981,47.361328,15.8327,3.3024,5.64294,-27.3243,150.905,287.704,441.9638,-12.805653,45.654518,35.290527,-0.4590263891285026,0.8884226325818408,0.48625912756073725,-0.8738146604766199,-0.952640253420233,0.3040995685025453
tjbwjx,-12.755533,45.410163,22.874023,26.0446,8.62462,15.0158,13.1352,173.573,340.041,40.60502,-12.626767,45.328367,44.65332,0.22724963250509916,0.9738365389151803,0.11193722191138884,-0.9937152803246816,-0.3413476258775552,0.9399371246566212
tjcjue,-12.850109,45.345184,34.62793,6.33824,2.16162,2.93288,-10.3133,157.532,287.355,47.35896,-12.79079,45.366903,35.549805,-0.1790305983408909,0.9838435062842579,0.3821673810355407,-0.9240931191565251,-0.95447490026946,0.29829124149998815
tjdhqw,-12.829674,45.376189,24.083984,107.791,19.5322,25.0536,0.821667,102.219,165.878,420.1202,-12.779838,45.368004,23.709473,0.014340302959261019,0.999897172568778,0.9773457625893927,-0.21164890821489865,0.24398739793797578,-0.9697784023412028
tjdiru,-12.914667,45.497042,43.443359,15.7771,2.9962,5.83597,-20.2134,153.952,286.33,353.5416,-12.777321,45.581827,38.51709,-0.34551767878273365,0.9384122407815191,0.43912396480757876,-0.8984264819848491,-0.9596582036687274,0.2811692233003307
tjeczs,-12.814835,45.376937,17.227539,14.6097,5.88966,8.69767,-40.3663,146.292,256.143,61.57804,-12.753671,45.357256,24.861816,-0.6476718704565805,0.7619193843309635,0.5549605847483867,-0.8318766431242848,-0.9708964973120287,-0.23949946034852337
tjefdj,-12.766427,45.211452,39.352539,14.2053,2.42831,5.63806,-0.732338,128.61,341.962,31.62816,-12.801889,45.266081,37.047852,-0.012781361311210788,0.9999183150653018,0.7814115729851481,-0.6240159882606187,-0.30964769093354577,0.9508513593088687
tjefys,-12.722233,45.361997,46.208984,31.0615,8.59495,23.9937,5.25688,112.146,317.956,325.6974,-12.745319,45.429976,41.282715,0.09162119291733255,0.9957939330044168,0.9262262801003964,-0.3769680066681813,-0.6697011032535027,0.7426307509799478
tjeklu,-12.747464,45.26117,39.986328,13.8241,6.31025,7.32706,-36.1948,125.065,207.86,182.1345,-12.777784,45.404724,30.796387,-0.5905324277928841,0.8070139104904215,0.8185008154745608,-0.5745053655689206,-0.4673127154765982,-0.8840920913309246
tjeomj,-12.776561,45.317975,29.788086,13.811,4.38589,4.80293,-29.5352,125.731,260.289,80.34306,-12.807404,45.370831,24.919434,-0.4929581752953707,0.8700530083905569,0.811767681864391,-0.5839805053942408,-0.9856711032844657,-0.16867861793951294
tjeugd,-12.826158,45.385556,29.90332,3.82627,2.37989,3.01972,-6.75424,133.208,175.592,29.22697,-12.830058,45.39311,30.393066,-0.11761088614844756,0.9930597562379501,0.7288730395088454,-0.6846488824770965,0.07685824220526714,-0.9970420305108088
tjeupn,-12.796391,45.339533,32.668945,5.15293,1.83207,2.23944,-20.927,140.006,255.003,32.51635,-12.80635,45.374073,33.014648,-0.35717819318064614,0.9340362617779938,0.6427073861757143,-0.7661117514796266,-0.9659393766985034,-0.2587684689897646
tjfcsv,-12.826793,45.347391,35.607422,11.0996,3.97624,4.50012,-43.3661,86.4838,97.7187,95.73875,-12.786996,45.419827,29.240723,-0.686657500588203,0.726981070514193,0.9981174974568567,0.06133075305637198,0.990939416983382,-0.13430961197410657
tjfqah,-12.835295,45.358896,25.697266,77.1113,26.5479,31.1172,-11.2717,89.2857,272.304,269.3839,-12.821779,45.313559,40.389648,-0.1954617671482831,0.9807113222469038,0.9999222893726832,0.01246656390878973,-0.9991915909518144,0.040201549362953004
tjhoza,-12.878387,45.350889,34.051758,10.3577,2.49464,2.99408,-24.6775,162.73,228.837,55.53724,-12.834314,45.402463,35.175293,-0.4175102712630389,0.908672203486969,0.29687492175151514,-0.9549163737390995,-0.7528401150732718,-0.6582034344611574
tjizqb,-12.745336,45.257576,42.694336,15.6416,2.93038,5.88318,-18.256,145.2,286.059,56.97334,-12.782749,45.415515,36.67334,-0.3132632570263883,0.9496663265575015,0.5707135676844317,-0.821149209133704,-0.9609773503558078,0.27662706321531727
tjjhuf,-12.903146,45.364525,31.458984,22.6789,2.81267,4.48022,-17.1048,134.25,259.821,129.0918,-12.84001,45.427657,32.294434,-0.29412039652873,0.9557683779796142,0.7163019434246545,-0.69779045984168,-0.9842604468084459,-0.17672400190250978
tjjzlp,-12.948431,45.396135,35.607422,37.8704,9.79181,11.8607,-16.6178,159.095,214.609,187.9598,-12.767052,45.561321,36.010742,-0.28598607435270734,0.9582337738132213,0.356819522680983,-0.9341733395006065,-0.567973036005493,-0.8230471616928783
tjkijm,-12.752409,45.260438,39.928711,10.6232,2.512,3.31003,-20.5599,133.35,222.304,67.79075,-12.803521,45.372638,35.319336,-0.3511864357194454,0.9363055523527947,0.7271739912014069,-0.6864531932478836,-0.6730641478610707,-0.7395841080391403
tjlqdl,-12.754977,45.510225,38.257812,45.3575,16.0591,28.7778,-31.2931,109.991,270.099,2151.155,-12.810703,45.440307,26.21582,-0.519416207585139,0.8545213884379208,0.9397463335911771,-0.3418725325350666,-0.9999985072227058,0.001727875099696276
tjmnna,-12.758507,45.154602,40.447266,26.2956,4.91617,8.11953,-28.0392,110.566,144.375,96.86908,-12.79633,45.309293,36.47168,-0.47007553829255017,0.8826261883147186,0.9362681579529315,-0.35128611757856953,0.5824776968678022,-0.8128466845916151
tjoplv,-12.857841,45.324284,41.599609,30.43,10.7895,16.8467,-31.5893,60.5167,136.163,108.5366,-12.764065,45.441823,38.545898,-0.5238268366330123,0.8518247737786518,0.8704991856551594,0.49216985662848584,0.6926091219372514,-0.7213131110754258
tjoxuj,-12.843863,45.407847,14.634766,40.435,7.92779,11.8196,-28.1832,108.1,168.875,83.53032,-12.791023,45.306065,34.541504,-0.47229233289020706,0.881441973298938,0.9505157316277838,-0.3106764296307316,0.19295011788339705,-0.9812085670278176
tjrozt,-12.835306,45.364656,30.306641,61.6246,20.544,27.5508,-5.28696,162.134,216.97,177.319,-12.788096,45.444664,36.932617,-0.09214396714170427,0.9957456951046229,0.3067918762303159,-0.9517766254111741,-0.6013967761004444,-0.7989505101669263
tjrrqu,-12.752464,45.284913,27.598633,15.3281,3.09957,7.79453,29.9902,143.227,230.096,16.60619,-12.748805,45.401896,27.396973,0.4998518657387789,0.8661109122493849,0.5986461962492649,-0.8010135652511052,-0.7671203683135746,-0.6415031882371636
tjtkfu,-12.827573,45.386994,26.907227,10.962,2.37424,3.05594,-19.267,143.809,158.466,38.34176,-12.754669,45.421862,24.184814,-0.32997074759785494,0.9439911576544098,0.5904789033047229,-0.8070530743092748,0.3670532830617484,-0.9301999179711811
tjtqxu,-12.875849,45.167239,14.519531,90.9866,17.3247,26.7906,-0.00422586,106.933,167.967,848.5738,-12.766565,45.270483,40.15918,-7.375517066145835e-05,0.9999999972800874,0.9566459929218685,-0.2912532304139002,0.20847502887621785,-0.9780276899633569
tjvtsq,-12.813475,45.407181,6.049805,32.9897,8.97699,17.7447,-29.5391,117.443,191.808,56.56535,-12.84418,45.386603,27.108887,-0.49301739678301737,0.8700194517763938,0.8874697590804849,-0.4608659530900783,-0.2046327255189627,-0.9788388261847202
tjwddd,-12.846728,45.430886,20.626953,27.6203,10.5746,17.4534,-5.41969,154.241,207.957,377.8136,-12.776383,45.411926,32.755371,-0.09445043792993206,0.9955295649928454,0.43458673339266957,-0.900629985709497,-0.46880878590350905,-0.8832996786253677
tjwnse,-12.962512,45.367291,30.076172,22.6146,3.41724,5.65199,-16.7427,164.764,255.943,86.86774,-12.764311,45.378832,37.422363,-0.28807426255186286,0.9576080718410849,0.26279546459282677,-0.9648515656770426,-0.9700545731481061,-0.2428870624682297
tjxuwp,-12.849423,45.355987,36.068359,13.3461,2.24044,3.77499,-17.4815,121.272,155.282,38.73661,-12.820744,45.326162,39.208496,-0.3003978420674668,0.9538139946977132,0.854712613024572,-0.5191014825028997,0.4181524694370929,-0.908376855882877
tjyroe,-12.815611,45.416537,18.783203,16.2292,6.30425,7.77074,-49.2082,104.157,267.421,98.83747,-12.807714,45.34815,34.166992,-0.7570885634945789,0.6533122584382717,0.96962917799104,-0.24457975629315712,-0.9989871290948764,-0.04499684325346342
tjyrxe,-12.872376,45.589287,39.294922,12.9767,5.63225,9.32322,-37.5864,87.5536,257.817,352.1804,-12.804936,45.641558,34.42627,-0.6099570850591011,0.792434448005767,0.9990885901988822,0.042684762321114685,-0.9774785525913657,-0.21103478202393222
tjzpqh,-12.80043,45.245925,23.104492,62.048,16.2943,20.8342,4.15626,73.5355,35.4206,47.99894,-12.786624,45.408668,34.973633,0.07247681899243326,0.9973700971598949,0.9589955244169587,0.2834212132996443,0.5795742041707814,0.8149194695550017
tkbrvk,-12.876126,45.282473,42.636719,37.4605,14.6354,15.1364,-31.9858,81.57,95.6788,724.4807,-12.837378,45.339449,38.776367,-0.5297090704735228,0.8481794035804433,0.989195708464282,0.1466009902962712,0.9950922511261061,-0.09895156263939713
tkcntw,-12.792884,45.353219,39.525391,11.03,3.27806,9.60864,-37.2169,22.8434,76.6211,102.9534,-12.764039,45.425985,37.047852,-0.604834033535625,0.7963515504329897,0.38821376156442094,0.921569354596822,0.9728611567635148,0.23138964899224834
tkczwe,-12.752416,45.263318,40.504883,12.5955,2.59878,3.81392,-6.95706,126.817,351.499,91.66867,-12.833323,45.44459,36.356445,-0.121125451113757,0.9926372071872427,0.8005536018258239,-0.5992611539251482,-0.14782667269026684,0.9890132834503916
tkdkap,-12.7907,45.320825,1.094727,33.1169,17.6147,26.381,8.69254,138.471,271.026,4.102571,-12.704428,45.383083,6.352295,0.1511321155171759,0.9885135728250285,0.662999043878578,-0.7486202427239671,-0.9998396725608354,0.01790612111657273
tkdrla,-12.925765,45.367362,28.923828,16.5662,5.79581,7.73508,-34.4124,163.144,247.507,83.52484,-12.844598,45.424409,31.977539,-0.5651455619384592,0.8249912083296786,0.2899673278669572,-0.9570365451589069,-0.9239262792173537,-0.38257055633121667
tkeaun,-12.826927,45.422278,17.861328,16.2689,3.68447,9.87025,-59.386,118.639,252.085,88.25864,-12.784155,45.411192,29.413574,-0.8606176190276,0.5092517195054571,0.8776569368463362,-0.47928937105417463,-0.9515139054953555,-0.3076057340963846
tkeqkx,-12.815582,45.399257,22.701172,12.4681,4.26207,4.55017,-44.8466,84.0668,269.416,52.80122,-12.783621,45.315081,36.010742,-0.7052110873502585,0.7089974063974185,0.9946430870643693,0.10336889936079138,-0.9999480546503647,-0.010192546342852212
tkerlp,-12.761686,45.30145,0.115234,27.5605,11.0134,17.9564,-27.5135,60.1891,164.17,191.8127,-12.792596,45.388858,20.310059,-0.46195759741954856,0.8869020116035132,0.8676708928986995,0.49713903650424957,0.2727840258572375,-0.9620752960330693
tkfakm,-12.812529,45.284057,42.060547,6.9842,2.40265,2.72258,-10.9401,140.085,286.226,65.91368,-12.84978,45.357787,42.319824,-0.18978264696915306,0.981826128654856,0.6416504529518173,-0.7669971944060341,-0.960166984660803,0.2794268447507886
tkgaal,-12.916194,45.593564,19.589844,89.623,21.1133,30.0001,-1.81663,108.339,153.48,1503.707,-12.773486,45.638345,35.146484,-0.03170086278558432,0.9994974013466216,0.9492115298279018,-0.3146386366004251,0.44651017694352374,-0.89477855466359
tkgbjx,-12.775807,45.295659,38.373047,37.8887,7.75868,16.2888,23.6032,164.765,351.224,162.7291,-12.804649,45.411156,34.714355,0.4004002112821425,0.9163403684249732,0.2627786247161882,-0.9648561521762032,-0.1525718747382952,0.9882923773048348
tkgfrr,-12.835431,45.436666,16.017578,26.2737,7.1228,11.1691,-50.3407,120.104,104.076,409.7521,-12.808902,45.419069,32.006348,-0.769853108974843,0.6382211141930111,0.8651164064070213,-0.501571134900526,0.9699739754125805,-0.2432087313858506
tkglck,-12.764701,45.399348,8.873047,37.9358,9.9838,14.5108,-26.5167,63.9648,139.525,296.6902,-12.772397,45.35686,37.624023,-0.4464586406578297,0.8948042703194721,0.8985245607997978,0.43892324344870415,0.6491161968240531,-0.7606892683748583
tkgrsr,-12.769548,45.345347,37.854492,4.7523,2.31004,2.66491,-10.866,128.505,259.405,43.22242,-12.774967,45.410489,31.14209,-0.18851270369999362,0.982070751292247,0.7825538292222761,-0.6225829297126229,-0.9829513981904517,-0.18386557262151038
tkgwhy,-12.891107,45.350863,30.594727,11.1183,2.63703,4.52005,-13.7659,160.561,279.063,42.23164,-12.838572,45.413257,31.603027,-0.23795543773535283,0.9712760728300562,0.3328030861826298,-0.9429963445461054,-0.9875157348810019,0.15752039030688994
tkhahz,-12.758676,45.22083,37.681641,26.4845,4.36662,9.56102,-14.3552,107.009,192.844,456.5697,-12.800581,45.315044,39.583008,-0.24793246877729902,0.9687773175121276,0.9562588185253036,-0.2925219171149239,-0.2222972931629128,-0.9749789297479418
tkhcko,-12.944173,45.386057,38.027344,40.4947,20.275,31.8726,-23.3533,50.609,90.6489,3409.763,-12.724048,45.388265,40.303223,-0.39639972567221055,0.9180780236379674,0.772833267199587,0.6346091246662089,0.9999358678727317,-0.011325199406937093
tkhdna,-12.792948,45.387778,6.568359,35.5932,19.3161,19.6892,-35.2783,91.5011,139.241,39.96407,-12.695973,45.305192,33.360352,-0.5775484818948846,0.8163563872849371,0.9996568222299972,-0.026196140345931318,0.6528787424386101,-0.7574624397762433
tkheiw,-12.727205,45.375663,53.87207,21.3265,4.52486,17.3877,-18.1136,156.629,284.42,79.16132,-12.804936,45.641558,35.463379,-0.3109020398324227,0.9504419612096462,0.3966833224249326,-0.9179555227296783,-0.9684962929739851,0.24902797131175608
